CustomerID,TotalSpent,Salary,Address
18956,79.91,1963.0,yF3w8ITmZgQeuQtZiSyWoqahl5M8N
19691,73.0,4785.0,12xrnaICsxUWw1haaRk
19722,61.41,2766.0,74ObF3IcLrNNcMqd
19736,131.64000000000001,8966.0,Dg6xx7GXT6q9DsUnm3bB
20129,156.82,2132.0,qEVLEfNTT0cGpifpCStfIZ8St9qP
21155,83.44,6837.0,7PGYMS28FkQFnIW8
21588,89.44999999999999,2952.0,2d24PrEbd0yEkLcwWE
21836,79.16,2907.0,6yw9OckSwt93dy4VayTAb
21854,55.84,2206.0,0T5WCpDibX1P2uPWFGkSQ
22007,89.46,6074.0,LXF5gZKqulZ6ZbguL82xKrE39
22528,41.93,6969.0,y5IYt1BEc8HJ7LAbqPkNe7cf7rCqC4
22745,169.89999999999998,7231.0,VtuIiUoeiFrw29adH8Ou0 QblEeCgS
23683,14.44,3580.0,rDoHjPolZJ yUElMDlOX
24052,139.85000000000002,3099.0,rT798HJltquWiDbfFg
24175,78.46,2175.0,Z463yDQvgOatKGeQtUHXuAAT
24604,43.41,3008.0,oM1mR0omayPGzMa0Hlk9Ht
24664,85.93,6559.0,Kba4cqOngUaQj5mwahjUzxveGmW
24772,76.01,5820.0,Jttpb9o7 pqzR8fCX
25422,14.49,3021.0,q9cJLiC2NeJlUEi1fDqGhAJTL
25496,135.47,6232.0,TYrY2dvUhBvAvkxW VgFpyOzrM
25653,140.78,7280.0,DlyT0DcWFJj1M1vkC8ozu75FxR
26451,36.46,4143.0,vwiYF5DlrKTMw1vFnKVwRLwTZa4
27288,68.83,5268.0,lq5bAJ400GL9sqxwTKjOGzqra1
28023,114.18,8993.0,Ro4XHlojJyX4unPWEbH
28312,35.94,5545.0,T1IgCmR5hwdNr8Vm
28439,85.55,8170.0,m9XLDp9n4OE3iaqI0FvQe2
29226,44.56,5329.0,tFR1bYhsEQ5nrv74GqNNIvwSa
29403,147.84,9225.0,rSBxME7MD6ta0pUQ1Kv
29506,166.0,2852.0,4E9OBlEKBYjhILtbugMmIoLK
29938,115.27,4469.0,bNg4nPc00ayJ1MQWRyquOx
30235,58.51,7931.0,ywdMUEyClHzhxwlvWYqi4zXu0Bf
31405,92.6,7557.0,u0pD9UfMquyvtBSMFcFdFOk
31453,39.34,9398.0,rcHvLjZRj492qzMNEDs ZSIGMBwJHs
32334,97.71,6568.0,O1vmLf81uKc32aQ5k3fWmUiLHY
33120,148.07,1070.0,L4RrZ5eJtDzQxeEaFxT1hYIaU3
34246,15.51,1394.0,LOwtzCliI766Kdmj3d
34743,73.72,5642.0,IOA4yuMWrtymCbZVIh xJ0nY7y
34780,17.54,2980.0,qfbbVC5qQ0hDsK2cu4Pi7v
34980,54.73,2279.0,0Ofd26vS9bCl17Pk5dpJ21tx2K2uz
35127,99.89,6985.0,WHvZN5fQzLsgh4uwg2ghMki8c9pTo
35221,75.98,4163.0,m7OFK08lVxs3Ii1ZUB9t
35750,18.81,4313.0,bIZfyfohABvpRSltvg
36129,17.19,2605.0,vsz2zzNWQbYZs2zgN3OAhd9Mi5ctz
36369,13.66,6594.0,GEmuBVLAt16CS2Cux4QNE
36421,150.49,8128.0,9 Z JPR8td9ZelBkVWNnhZLguF6cu
36595,39.74,4282.0,4d0sFxlkMQlRkU9
36706,27.56,2233.0,QmMRmnP6ZJaPUwlM
37232,61.55,1913.0,QhoHqZhBKxvK4aOTvnRgoGOIQM8vA
38216,65.75,9301.0,GxNyciwRZtKWqLlRmmUZkXVAy
38549,71.24,1609.0,UEmw30nSH64qNq 29xZx1MBb
38551,77.04,7114.0,DyY0ptG7AdmuWpxB
39057,149.68,7452.0,nKwDfejegaWlNjiGq
39579,137.29,9315.0,gPO5 3Ke2EREBV9ym5E77FFe
39659,38.55,8725.0,f7NqTMANtOsqY2yflhCAEiP8tEX i
39763,23.54,7275.0,JzW5I0iehKUs0bGe2f
39793,34.86,4610.0,Xny1DUA2Fi9HqAM5GGFUM
39996,40.59,7250.0,pCsbBeTiiHMWWoiCj3u3lrLHoVQO9d
40168,19.37,4893.0,KiD3PWUwDeFRAiK2sWPopaR0D7bX
40215,137.79,5579.0,cNa xsCZSiEbdzCxBKjwPH
40329,68.29,4774.0,BrurVivhijmmLrkLT2c69P03909axe
40345,18.26,5449.0,Dv5dETnqz4zwhLz
40691,69.55,6556.0,81h FEIuBG5xzCVDj0j
40851,33.04,8873.0,gVHPWlQ49ODVTHUAULIAAW7
41033,69.9,3024.0,Z5vWk6gITBcTaXN
41310,87.73,5012.0,DsfuXWyqLUWtktRnj2AH
42070,89.09,7713.0,ctHwcZiGiLGwSZt5RFq3
42217,80.44,1271.0,HUKa9Ez8RhZg9hvuUk9yJMDZlNHpxc
42371,129.26,3715.0,xZBiSPIKxnSdpUKlQcftzTzzXp6i6
42703,42.22,1474.0,icQzNVCaCj22FfIq3GM
42828,207.82,1201.0,L381KQWRBKXiIEm7v3yBQimgy1nkR3
43655,72.18,1755.0,AgS6xZF5TjDiEppvP I
46128,15.08,7651.0,adI54 xy1Tl5FCrDWhTiSIy2
46153,94.16999999999999,8797.0,SV9MIGX5Dbxe9ZBHZSGcY
46572,141.89,4291.0,Gfb2VBwXlWF8R4t
48239,74.93,7238.0,7YxCAAbjTCJeFlP
48466,71.19999999999999,4869.0,TBRbUy7GzfN067caC2GLodjF0
49020,56.15,4108.0,U7DIh 2l37QQiqQObMRPkU
49407,97.1,7161.0,81IhCB3tpZG17uw9b
49506,35.59,3561.0,wZUep6i8lKjzNquSygjB8
49768,93.75,4419.0,yMgY15T 1ni2lJvo
49857,83.65,7804.0,I1EO xLcoU6Lq4kwhEPwQfPvMW5nj
22942,72.28,4736.0,9h4pf5bVj0o6dPo8ab
440,92.1,4467.0,fHWOsiq3WkhGd3Bd2HWIiVZ69qiIB
507,91.93,1054.0,4cAwuWQ69VbzcLh4tDJ44YKOIY
706,10.25,4894.0,QhxruoxZV9bAB6bwNMdY0fjNxz5eq
1499,42.03,3964.0,iteU8fG3c 4jw1i5Cg1V3X0Ugrx7v
2469,26.35,6603.0,njHpaCy4YplsCYk2weA
2619,11.89,6109.0,Pc0Wqpnni94Cw4EdH
3594,33.69,7836.0,YYVrRLj4S2Id8n1QZkGkviOzS6rJ5
4154,93.24,3759.0,0FvCaHxJAiJiwZeg11qoDLqfwHxd5
4679,80.27,6966.0,8uowELwcCgRVHmTREYS WCMLfZ
4811,62.120000000000005,8541.0,XTdsxmrx0uTGQJCo1V0NnQzjOhu0
4961,21.19,2341.0,autZDnEy6KrXV tPF
5037,64.22,6158.0,NPLhSBqcAhniM6Nc0GcBmh vx
5326,21.61,6893.0,Ln9BsQ8zd3SP6UN zWcx
5403,95.09,7201.0,6JgCiBRE9qaPFNy3mfqxQ
5584,42.8,3275.0,wfA8psHgd9P CWS8seq3Li
5644,17.57,9980.0,d5wcnEzVoVQau4PUGNHzjrR5a8kr
5832,72.18,5707.0,zGq VZ7MebKCx0bbYYJv1mWi
6391,161.74,6359.0,JAwvwx8WfFjkIGc L9pSYGaXIoQeK
6948,67.8,3550.0,z vrbEGZSWhWOTy
6961,74.23,4623.0,MYml0Clo7K49o1xecrQYO IL7OA
7292,138.14999999999998,9665.0,UiGG17LF2d2i3Tt1mFNCfwmW
7450,169.85000000000002,9954.0,brulODaRATOCFXSA775OxCnrTKyGw
7562,153.16,6582.0,ZwhbAgShmGmY7s9mFSXXnU
7737,83.51,9009.0,U98OXtptTGWBuKKAdSiZo6cP9u6be
7851,74.82,9045.0,Cu4W9aEoR3YWGIwc2KLKh4 rb
7986,45.2,7827.0,jwPGDB64A4bh0RP
8563,183.14999999999998,6200.0,CFg0bZAIiQsomx1v96FWXROATsN
9618,89.17,3632.0,wneldFZp5WdKLN4evko80c
9633,60.21,2515.0,nn9LaB5mWWqN7wkTSZgqHG
10115,27.5,7356.0,0RrAvgp0LxB vrCfGZ3I2aS8
11980,87.59,4637.0,WXL0 p6CgS0XwcDbixgxe5HNdVG
12204,73.36,1331.0,CrG9mQwVAtRmBXpymJE
12381,117.06,3168.0,45sk07UmQ8eS9qZoOPYia
12450,56.03,5498.0,iJUqcfbXqi ZG0fOQrYuXU
12517,67.52,5495.0,xCopQz6wzymvcGXepj5e8QhjY2FZ
13249,85.77,3392.0,2KgzKIxlNG1BccJ lO6JQf7BW5ZJ
14028,87.55000000000001,9578.0,2IlHxolj8Pexkm2HtqUDzP
14295,91.05,5494.0,bvpYmtBYq5 NaoUT0
15721,26.81,3657.0,ty6f2QMGQAQMGSex
16610,33.04,4403.0,FEiE6yVzurEU2V256WjQlDzZHSZqFa
16671,37.06,1473.0,44V81xTiM1bEwexHFUkBPnDl
16717,83.93,5539.0,RilPmHznVJEkRFBNI7YQiK69
16849,51.64,4723.0,ra9AVLK9vbEAImh1IHd
17421,71.31,2389.0,uUG8NzYP3pmlVFoSGdL5DCO4gv9D
18116,12.82,7246.0,k1NgIv9EuFlwwTRhjfupvAIeAz
18163,39.42,5041.0,l5NKD5M3KMgAJFTlNxI67lrfrU
18691,94.76,1224.0,K2eBBmDJieD7X3FwDwkaO
19534,39.6,8388.0,HUJwVt6rZzNIENmFwO866wwPeTL1Gx
19616,46.83,2685.0,5 MFa0BMqQMWe0mOUaiAFdNOZ
19990,49.86,4068.0,rAINXHOMzoT8GeFxeFRYjTb66llM5g
20086,99.93,2474.0,irduOehBxzNYrUP6RqopAb
20363,139.10000000000002,3044.0,G7LQyavQ3SIH2iA1vZa97
20453,70.07000000000001,7084.0,1jU63KMHHfVn8gkeus497pK
20813,112.92,3527.0,jT4326qmUZ6sDq78XMrXlxKub
21431,30.45,2870.0,0TfzpBVeonfczQFJ4i
22932,43.23,2073.0,TCNWdz7wBixLgZEtGqbxRgHt9bA0
23028,83.1,7542.0,3YTdkIZlvrNuMCevjJgTm0
23154,63.05,7546.0,l457ya 8JOG Y0zNqV
23428,77.94,8002.0,0X91aZ0xDLuOtvFt2MAO
23462,90.81,1772.0,AbY4 Nfd08fnHIoZF
23979,132.78,4703.0,GabxVgayfaGdAgkyWq
24097,33.39,6105.0,Djh2juPmvfUK9Im71hPGeBGM
25376,79.93,7719.0,ulHUMt8IBEAcSxXXO1nyVftYtfA
26203,74.97,1821.0,1GmIiFwJs3Lk5Hek
27713,19.76,2069.0,b15NVTl1HmBfaU6CV1wZFveU
27790,50.9,7657.0,oMHYTb CnktcSK6AR
27813,36.22,3855.0,x8BJNgsBl4M182p
28327,149.45,1283.0,kUv7laTzrAHjaqWgB4nMJ
29870,82.33,6604.0,JZ8XVAtTaLWM5WagMBf3op7T
29981,26.84,3790.0,ThaKLVlKvnveDVTXp v5s
30271,93.05,9050.0,aYh8khZjUnzMnz7mA
30559,11.5,1787.0,dNIY6ukpoNvTDWH94KVHfXCvpRh1
30592,95.6,6330.0,b WgGyTUBZMhJQ1
30626,202.54999999999998,8645.0,El6LUazpDlm0 gp3Abmz7O
30655,72.16,5811.0,fkxkPFuq17Hii32OoTeoYD
30854,67.93,1349.0,KDmrwPmOV7ltFIA4Ms
31488,151.01,3400.0,hJEiwJ40IsN1AEQzKXPpvaFYpYBb2
32156,130.72,6285.0,RSC8dWEsJFHNK FDt2
32296,111.45,9137.0,QTXsQPdzS64LCb97zlEpu
32311,99.48,6217.0,5d3AAJLS p5S3HeTBdDUu21HFEU
32973,78.56,8953.0,NwG5HO6InsbbfPE
35141,28.38,8217.0,WG8sbwxVeUkmcYK12CGa2G2QqvmPNV
35244,22.1,8086.0,jKD9mK13q72oH7vC7v7LJVnfbwz
35350,62.53,4621.0,uQdrkGOkZlEOythElIycPYPIT
35706,51.22,1389.0,zkE3D98lQKeHmrKc913MN0k59fQom
36351,54.97,2342.0,gQ1wvLy3mGvARKe
37220,58.08,5139.0,pEsjyqetr41AzfjYRc a
38573,121.09,7234.0,UrH0PDVt9fL2Ort
38607,27.3,9111.0,oV832uoC16JknxSxtHv7e7sWi
39473,80.98,7076.0,ABCRLXswIp5TpgF3TRIpXkRy
40494,68.92,4435.0,jsNiK8Dngi3FmzRb4ySnSTj
41337,26.26,2707.0,GDV0dfKCrdOsh4vrc
41705,10.38,4780.0,fGtUNnLiyak38U5e
42429,80.81,3339.0,K04vSs43AShI63izF2icFzC4
42532,78.94,2577.0,sVH13OWXHDTrxCXg1
43729,45.08,7195.0,CaubncxQIsVnGLSiL1RKS0HZoA
44243,28.55,9133.0,1uSoenIS2uXlmBk9axCvUk
44512,55.92,9006.0,bZvb5iG5ptZzKytcLRT4XcCa6
44937,72.92,5962.0,ds8ZxdddEEQL6YGQELGvJBGgZWvWm
45254,87.3,1530.0,lwPwmcKwlKW2MnFNJf
45410,65.86,1436.0,Ht7N4IVTFc3fQXG
45941,78.07,1203.0,R0MbnpLfKRvEfyGpvB1B5z3M
47189,51.23,6304.0,VYr5yQqbGx5Nn0s23ACiB
48656,54.23,6602.0,sMmBhq8SZSZScHbapmGJ0zvn
49090,95.0,6517.0,977FG5fjoIZjiOG77
49254,44.22,1119.0,l1H2aQ7h vViC1BW9
30033,96.65,2932.0,FtcE6g7UEmM9pkcKMSRfUb
31451,92.29,7368.0,ouoUEejv2s5PHbDj wOWTBD1bz
13,113.26,3091.0,4k3JDCAho1WObphwwbIUyZ
386,60.06,3004.0,H r i87yFEgQkvcqELLjMdka2BLZg
856,38.61,9511.0,7hfC9PehgXhX8692SsoL9FHIIJo8qT
1135,58.8,4460.0,bO9iRfVzYI6djtcfu
3028,52.28,3357.0,wc6FHIzaGKaTQQRLE7Ir
3957,25.58,2901.0,WTIPmu8EAMKYeaBpAU0tK9DTanm
3978,88.72,8242.0,i6K6taxj7Z9koqZc 9Wo
4552,18.11,1804.0,8JSuQNnjERZwo 5gnthFTs25
4802,13.19,2853.0,thDx I61m3K52wp3igBl3k
7685,75.71,7757.0,bYRziKNE1riwdJvC5ETasg6vk9rt01
8587,71.79,3965.0,VfQ7M1uD5vjJP7E
9262,69.66,8563.0,R2ltS9GWiBC5sgyc9LEM0 y6xHmJ
9448,37.41,6740.0,xl5MKLLJB 00lDDPibSQC2bCwx
9518,81.83,5679.0,GgokamraK2AgxiGmiGWX8m8
9577,84.67,3375.0,zjPLT20LLjxD4JeG
9757,53.47,5413.0,qY3jfgK5R2YjN2zvsb7Vol5TAdbC2
10068,152.67000000000002,5231.0,tapxGTXOSAXvscudAWtHK5qgG
10195,40.54,7829.0,pysUDgNQiqHhvl0t8OEFH
10537,89.01,4562.0,VKRkmmpLRxHztmQzV89w6tNv
11175,97.42,7583.0,CV1nWxs5U1TwHTjZ
12754,80.57,5093.0,3EgOFXCiEZw8K7gY5SJ9WBSo
12889,32.25,5213.0,gR8qkbU6kzLc0QVV3pU
13070,33.62,4041.0,zv1HmeudBi7ECVUFCO
13197,86.86,5340.0,3AMdaWCBhGEmOpW1TVzv5yejVRFg
14196,102.00999999999999,2210.0,GD8Kb5SovljRtaghWbRjVV92vbVL
14645,107.78,1399.0,BnBDw ZHLE95LUC0WnxMHM0F
14951,34.61,9208.0,YStxNLdwV1xu2R50Smp2m
15404,91.15,9521.0,N4gseUQ5OtcxGoU7w2RHxTW
15798,65.99,7364.0,uhTOWHXJkZkg7REYe
15844,92.75999999999999,3148.0,dwLbAaI USCdQaX4d2cg7a MuIWxH
17848,151.8,5563.0,tZuCX WsOYPtj4d8CShkbhRJWCvS
17880,151.65,6847.0,xs2kPzHDF5qSUxHn3mKgs6wvqec
18209,43.21,3062.0,MKWwiOeYIZt2vu
18898,67.49000000000001,6862.0,0sawuzMbHemw4rk
19810,148.31,5519.0,R8il2tWmsGg6X0Ub5Gcp
20767,12.5,4970.0,SlmPDcfn64ovqiG0dN ummI
20840,58.93,9771.0,SqoEusT9Qk212qWj4TtQWa0Rxq
21670,83.64,4397.0,EHiUeQTl6RTBp4glK1jAu
21969,23.62,3091.0,Wrsiqot2HWogxy7oAzsgjGDIm7Ijq
22079,172.75,8158.0,mWMBLW525tSjJwThnijQtHQceIlMwq
22403,72.1,7976.0,Y8TUBugKCjjmcshcZfV2
22890,128.48000000000002,7647.0,CwOn H8cjEB0j4Gov9FT5iS
22910,154.70999999999998,7955.0,jnltYQNX3uTJOCbcR
23713,36.68,9934.0,zbnlrKunwV0TO wEbY
23837,77.59,4157.0,UW1vu0IesPCuH0kJAHyrBovx
24334,47.620000000000005,9764.0,mK9xCVwurGj4ibIIXduoV
25065,62.99,4050.0,oX C1uufi7ojsSbwMS5u
25362,58.2,5668.0,TcKmIUVXxbvHS1Oq1
25537,66.29,9381.0,FhmJgLMsrRJd7Ui4yn
25720,41.67,4318.0,FsDtaJXNWxTBOpHPZnK40wSNuA
26822,50.19,2802.0,o3y8F6kIkEsFTNk
26828,139.1,3315.0,Q3DcbDpyXWUT0fLLBfGsVue
27423,23.08,7728.0,zWslBIeEtrdBcXmmMLm2KAQk5lXQqQ
27756,83.28,5739.0,8hjmEyfTICx6OJW9QIQI
27983,36.04,9861.0,6pOJDSNriPTJVfB1EW3Rl8KNqY2
28539,26.97,1097.0,FZmPW6lSd9  APaQfIhH2pXO
29156,63.24,6020.0,3rbypBRhsAlduG7qxadxfXByCe
29456,55.26,9469.0,HscajpqWvg0JgdlY6fFgcCpVcvoIM
30560,84.91,9824.0,cf3LxnUwigbv3yVFbcd6lVsfj2V
30579,17.67,5087.0,FxT2JwdRdVpvyfw0etieLsotCC
30672,46.01,1635.0,KD0maqsYRlu2GMjBsqZ
31668,41.5,5863.0,zD9GtZlZjMQj1kAINHNkSPUdw7PwKf
32417,52.68,5413.0,2EycjnxoTlR7l3aiqqjPpd ggK
32453,34.03,4241.0,ckxUoHNe8VkVKmQqIZcM2yAw76p8ja
32506,111.95,7812.0,J4mVY1w GMUVIquW
32536,61.26,7570.0,f7nrMdepai5kUj6QKTyRT
32592,36.56,4445.0,Ba6GoQeOlB g7FJqFNnk oHYw30tM
32952,27.55,2928.0,0afFLeISzY BJ52YCxrwEd
33472,121.69,1027.0,pTiZ4aSKeUAfeW5 YWDkyNqM4Y
34514,14.05,8333.0,E5aN5Sy DOURwP2s90 iijXowcZ20q
35210,92.35,8855.0,oL2aHDjQQzppGYZjqb
36549,72.54,4791.0,qYtOYKWWoquz2hXYOM8a7WNm7E
36977,88.42,8214.0,NCmVn6SNcz7bwfTKrSDs4vcU
37077,40.53,5485.0,KxQnaIdWyluCWI5A3
37483,166.3,3387.0,wnINzJSn2GjNw2G1
38267,45.53,4310.0,k8GbxRwWGqQABvwe5XH ZP
39486,61.39,8068.0,QZscoyV14lYThmWfqkF4
40615,33.2,8973.0,xHA5GrlH8vew07z pxnq0IhT
41941,80.31,3677.0,qmcmlSjwElTS2MhEQ
42283,91.52,6085.0,UU0W1FQ6sXPh0XeeHct88MpFRntF3
42775,86.37,8140.0,bTjwW1bPWl0HVgUJiW4sz5Bo
43461,128.0,3019.0,DRb5cfYYqhd9RnAe6
43651,74.49,4724.0,CbyedwYU3Yes3W HyofTO8Y
43956,37.82,8578.0,IgO6SFf3c3GtuqGFpn6Z6oLEtRj
44225,11.91,9307.0,oadzA7qe7PO3oVQw
44670,14.15,6573.0,xUup72ZRLbpAPL2vWMb3VqDvBtyD
45726,53.3,8264.0,XpmUF URh4N2txOjsAJyWZlEBJ8Y2B
45907,17.21,5156.0,OODf5rhhlljzflxaO6X3vdYSifFi
46696,21.18,8738.0,bN1hM9aMPhnYTHdXnyKS1wIjApU
46881,93.05,3694.0,sqcGl uEtD0WPjFntEGNrfg9bOsKC
47038,89.6,7445.0,q1ZxIaJqG97dEnZB27OJk
33076,76.4,9302.0,4YEBb7yuCF290Kb4p Su4PrA
40707,57.31,6191.0,Jwt31RJAZGaTv7aIcTOhvPFG
154,99.74,9341.0,HjtB43qQ1VVDs8a
1271,81.75,7893.0,h95OIlrrr4bbzeOg
1644,16.9,8090.0,rJ9Roynr343Tay88
2290,44.64,2415.0,RNGhXXKZfONi1agO
2577,90.58,2534.0,pU93k7zcPybaZMDl
3345,136.49,4478.0,SoLjqy0ionQZ95S64nmTd
3468,39.67,8880.0,8gQRyGejMpGjqHowZuLg4l
3611,71.0,9906.0,GaMZuXl4uH8uuNj34Y0j321
4198,33.14,4073.0,2rWZxvfenErMKCrqO
5358,49.21,6231.0,6hbAgi72K5yGui5ABz7zYUo3n31du
5398,35.65,2904.0,2LoaJDp8uAOuP nEX8JV8s5 jTpxh7
7203,49.84,6246.0,iaBSWTUSB7ScxiuKo
9313,16.85,5990.0,RvjODAYkDAuMHLsSsLC
9438,105.28,9558.0,aMPl3jEd2ogEJjdwlkisjd
9971,14.09,1993.0,UtinBEsS1IJ79ssI oX7
10203,35.87,2105.0,Xf4gmtNcqcdeNLb8VoN
11907,13.07,1673.0,pLS9Ei4Ya6c 7xfmnor3To0M6p
12139,69.18,2806.0,jjq8lJYHBdjHduEF7RzSdc
12482,19.02,3268.0,KVXX enzrfgAqRLNsD1VWe0fQ
13157,18.65,5636.0,RsVSTH3gjC6hZ NabyckMl
13280,15.25,8865.0,wIZfwqmcYhZ8v2w
13977,133.29000000000002,4464.0,qVUEh8pb1ZjDkmw1jj3tsqgumUd8E1
15313,71.17,7639.0,S7PrL90yCs3grcXtTbEg5cJFN
15632,59.15,7475.0,9Sz6f8bjViUXAA2wyaeZnGbknYs
15945,104.89,6648.0,yYzfYdaMffQqCoWtCc18mbyhnX1
16370,34.3,7412.0,FpUM66e UqIboLOsLRLG
18184,148.89999999999998,5739.0,wStrpZrDTrKOE9rZQmWZwFcm1YU
20509,74.9,2940.0,QU2mOSGLOMKQ7w8xCC JQvva
21892,95.48,2318.0,7DKmNz5hTkeZ5UCEmsT8XMMPlIR
22025,29.77,6383.0,zhfpvPD198bpYzd3
22391,81.58,6696.0,rPQMm080CCJ0pgAVR
23254,144.32,4767.0,vZWGQbRqWNkws KYZIO
23366,42.24,5821.0,tbVzhn7jZ4wSo1Iu1lxdavPEu
24532,160.56,3574.0,Ku4Xe3KDSUyzWbyyXbTa6qzC1
25515,156.15,4846.0,U0ELEis3GpKGwr GjCJXa
25629,15.11,4931.0,3onESZX4HPq3OuKCkRjlN
26286,73.43,6757.0,rFXX8XbKgMLhSAquICgSp0YZz
27154,93.3,5598.0,LDW bnWg1ZmSwtPozjXY
27937,88.09,6598.0,ADjc1N4QSqn6QiRmricm4
28371,88.21,2364.0,X83uabM2uZj6FaHixCn
28671,37.61,9558.0,TKZZa9k2iJF8fxoI6N
29355,81.05,3617.0,Uhjuf6z7yrDscUN6xHjKJNs
29585,30.53,6460.0,1TcE7MvEqUq99wAx4L6f
29636,222.75,1336.0,1bYemikXy8iFQC6MYJ3D8
30486,98.74,7410.0,ufBQG1uCWne6Ulu gtUJjgVB2vr4S
32164,12.18,5827.0,y9mOJLcaACUmPpdJ5 stpJ5x7QF0d
32438,45.04,2691.0,QAyvwEiYMUZRnr0v1fchb2DqrH5m
33324,47.88,4632.0,Vc5k8Z6Q8n6ofEn
33433,82.44,1118.0,71YTEA68YpFPV0YcDuC4xzC
34110,39.41,3183.0,097l3nGEf3qF0YG
34740,29.72,6044.0,UpruNHtAonPUoENQQO
34949,70.4,9315.0,gWaKHMtylCXwfJi8qG2KXTlv0
34960,148.21,2230.0,umfmsx7A7KM2iPtImqxMTE3LI
35817,10.72,7558.0,H3gnVACPANvF3QY0Jn31Xu
35954,95.81,7136.0,A7MbJs35InYfEHTe4iuB
36486,169.7,9827.0,xiiyLnM1R6sF7ARGTt8hM355U
36844,56.84,1513.0,EY0n43CvBYSAHJ6KMn7oZ5dKSs
36999,70.78,3289.0,5O40M7JYNQ7Lf8zvz
37162,37.28,6688.0,TibKIvm9h1DvdrDGjyWxR7I
37440,62.15,9902.0,vKlgXjlnUHKaHJBz6e7sA3
37597,31.79,4974.0,9G8PB17E90tDuwPTpAkmc
37833,70.22999999999999,1012.0,6aQxQapV9Nt6 2eGHpK8Y
38558,222.38,7256.0,OwNIudU2eUPtBFxxOV5hw
39754,18.18,6497.0,Do01PBaxBVgVxEbUph
41609,77.13,3821.0,QkrwNs5mBWZ6X5c
42196,11.3,6672.0,2QidHrV RrfAAf5M1JKjRnPg5yOdpg
42276,228.52,2599.0,R0aaS2OIT2 8eg1sPhYx
42484,12.89,4790.0,QQfOKxT4Ayp4gvMoq
43843,50.08,8980.0,gp5vvqp PjQaosxOY63ro
44373,27.74,4980.0,KCMaoX 3aXuX9CSWOwAfNxhD503 O
44472,108.39,3931.0,ur4rvE73jA28Uw7xvP1Hokg7BhgJb
44834,131.45,6770.0,DBu2xtZ5PvsfNrl
44996,127.25999999999999,9017.0,34ijTPy  dWC57r1NLTolCRxWXZ
45477,64.5,1871.0,S9sVcfVnhjcoeYbp
46196,16.45,1907.0,5EPNk7VAyWrgHwPTmjyLV
46904,21.69,1544.0,Iqs2LsliY6zmtHq3TscjuHW5w
47157,130.08,8552.0,VToBhbbOPIHLvS41
48519,120.27,4932.0,Uz9dEFWemvEm9j6Ac97X
124,68.47,1131.0,fBUR0FvXasT9ZpZ41bW
545,55.59,6063.0,8LTGsljNw fKlII539bPc J2z
988,69.85,8458.0,oj9ArBlHDL5PoqV
2039,119.5,8335.0,HnFSbTSq31qBgiY
2515,133.3,4104.0,xfHJUFqkOvJHaclWz0v
2575,269.40000000000003,2382.0,1mjtXmGEGKdlZLIYrvQuHG0mxu
3157,156.51999999999998,4564.0,dTKnogVlDH2J9AfsQjF
3415,90.41,1489.0,rlLQHpJ4HsIK8Vg3Ayk
3528,11.31,3182.0,Rqw9SRifq0Rr17L9GZFLwQ
4050,40.89,7388.0,J8gf9Q3hCQ0W36o7n5RyxNrHfpH
4722,18.49,1424.0,fdNs7TusRrD6OY8
5821,44.5,8195.0,HVIfek q uz5mlr8Uw1NbboN
6192,62.77,4932.0,C242NdomRbcSYoXmFG
6380,75.28,2230.0,dKZmaKclipFKbkQ8n
6408,27.86,1546.0,B5luoUvAGGayPejpWSj
7524,94.48,6417.0,Le VQzuBvPlU85L3yP
9032,90.91,9502.0,lmwekwK1m19nObLM
9098,51.7,9604.0,waqMQKhgLogxDBakpjlD4hiMJK j
9255,114.52000000000001,1592.0,o0KzGCCuRVFxjVD2
9264,22.03,5461.0,6OYZLrE1CagMhI4NNLrKy6
9673,66.23,6958.0,gNQRvH0gj7bywz44ERg2JFtdgEXas
9997,21.03,3330.0,M2ASFJNkpu25s7qeyRtI
10774,95.64,2401.0,rvsQxJWcOH5Odq7jEh3Sd0AeX
10822,105.47,2842.0,UAcR6xFTdUfVFLLLRK
13108,39.52,9996.0,f5KyNQDJN8on cNc1MHqY0
13304,60.04,1276.0,lMLFhaV7dklg4b1igpvo
13598,26.33,6008.0,6lKAa12JXPInIituN
14633,14.1,4040.0,V44sFx8KA8Jstd61xOhaCTl4Iaea9
15022,63.86,8413.0,gFao47dzaAENpcxJrAci3GLfL
16168,90.09,2454.0,kmrasPuNb0sxiJO6rir7h DCDBVG
16571,127.11999999999999,5376.0,bCE2WCXBn7NfK2wYWXlxQiTnwvgau
16595,36.79,8243.0,0HUYU2AUDh4DIF4qAj6jia84
16631,90.84,7000.0,vK35gAD9CNkIUUgvC874SEiGKuVo
17646,54.95,4001.0,8PgWfUI6wpn ME3
17660,24.8,1226.0,W9X cI2VosnveJKgtvOJ0msLlYSB0H
18364,27.17,7551.0,hWqi8VZxZ0euOkhOvuL0NEqL3ll
19025,136.26999999999998,8827.0,kSl7olRwU6vmX3LUQNbaK
20133,12.92,3622.0,HHh88AYa5tUWw91qY3pxb4FQHy38yg
20907,72.13,8334.0,EQFb4d gUJH7Gu56W8PETLTCj1
21961,68.42,5204.0,qjCEABYZDLlYNOIAbeGhtGrkKTLi9z
22369,81.53999999999999,7923.0,ZIOmDtphzJTPoE 0EEM6
23632,27.47,5307.0,NK33zeLL9Ua0e4mU6
